lon,lat
232.61913900000002,51.781667
232.61077799999998,51.798278
232.64416699999998,51.834139
232.63661100000002,51.870389
232.599194,51.7825
232.57002799999998,51.769528
232.550833,51.784139
232.542472,51.695833
232.339111,51.707472
232.446639,51.684556
232.47497199999998,51.69375
232.540861,51.683361
232.51833299999998,51.647056
232.461639,51.642056
232.449167,51.659972
232.435861,51.584139
232.429944,51.597917
232.354111,51.525833
232.414944,51.576222
232.43247200000002,51.5325
232.414917,51.52125
232.413306,51.534556
232.39249999999998,51.512472
232.4,51.491222
232.347417,51.49
232.37133,51.488092
232.375806,51.465806
232.321639,51.462083
232.31408299999998,51.489972
232.339139,51.488333
232.331694,51.47625
232.345778,51.489167
232.307417,51.506667
232.35166700000002,51.51125
232.349083,51.523333
232.321639,51.514556
232.305,51.537083
232.24497200000002,51.525389
232.240028,51.545417
232.216667,51.517917
232.2175,51.531667
232.197472,51.5325
232.214139,51.611639
232.241667,51.585389
232.254944,51.608694
232.317472,51.608306
232.255833,51.614194
232.28247199999998,51.625833
232.279972,51.650417
232.27249999999998,51.629194
232.243278,51.624583
232.237472,51.646639
232.236639,51.619583
232.206639,51.647083
232.202444,51.624167
232.14072199999998,51.6475
232.109083,51.693306
232.140778,51.714139
232.11077799999998,51.705806
232.12408299999998,51.775861
232.100861,51.819167
232.147444,51.874111
232.12741699999998,51.865
232.11411099999998,51.900806
232.249944,51.95375
232.291611,51.942917
232.3275,51.950833
232.392,52.121806
232.444917,52.125667
232.47341699999998,52.158278
232.51108299999999,52.156944
232.538611,52.131972
232.525361,52.099083
232.42175,52.100611
232.38725,52.02875
232.446306,52.091528
232.537833,52.078944
232.564139,52.107889
232.625139,52.107417
232.565,52.116556
232.527944,52.188972
232.57325,52.189861
232.626611,52.226556
232.704389,52.233194
232.81669399999998,52.294222
232.821111,52.314722
232.916417,52.300028
232.99105600000001,52.305056
232.984778,52.335833
232.83872200000002,52.342139
232.813139,52.377639
232.78394400000002,52.384361
232.81027799999998,52.417778
232.756833,52.451528
232.780306,52.477306
232.755056,52.513139
232.812833,52.559667
232.881583,52.578167
232.912917,52.613194
232.990972,52.630389
232.995889,52.666222
232.970167,52.663917
232.957944,52.638833
232.887528,52.620611
232.867222,52.593139
232.831944,52.598083
232.829778,52.581972
232.788833,52.567389
232.761639,52.578639
232.78002800000002,52.556333
232.718889,52.499
232.739806,52.474722
232.685194,52.443194
232.675389,52.452639
232.656861,52.417333
232.570944,52.425528
232.37225,52.606472
232.396806,52.561417
232.584861,52.406444
232.547528,52.407111
232.522,52.375639
232.46027800000002,52.399722
232.520056,52.366361
232.5145,52.33875
232.398528,52.319111
232.375222,52.284083
232.328833,52.293194
232.242972,52.269111
232.26672200000002,52.342333
232.311194,52.351667
232.27669400000002,52.358056
232.216611,52.26825
232.123556,52.19625
232.06658299999998,52.318389
232.07505600000002,52.351889
232.134528,52.364306
232.15325,52.347278
232.148472,52.375917
232.1135,52.424556
232.09075,52.417417
232.070111,52.445861
232.104667,52.459
232.129889,52.495833
232.189972,52.475778
232.195333,52.453167
232.253806,52.464306
232.28413899999998,52.451083
232.256833,52.472917
232.20552800000002,52.456194
232.162917,52.510861
232.11030599999998,52.501028
232.05625,52.444028
232.118611,52.3725
232.058389,52.356556
232.05794400000002,52.323
232.023528,52.313194
231.987528,52.319167
231.985833,52.369139
232.008139,52.382917
232.03722199999999,52.477556
232.001806,52.448222
232.006667,52.400389
231.985806,52.3925
232.00158299999998,52.384556
231.980833,52.374167
231.970778,52.32
231.914194,52.435833
231.920833,52.459139
231.969111,52.467472
231.952444,52.483306
231.967444,52.494167
231.936639,52.472083
231.9275,52.495861
231.959917,52.511222
231.960778,52.495806
231.976667,52.498778
231.994194,52.514194
231.964972,52.53375
231.974167,52.512472
231.929944,52.509583
231.895778,52.55
231.900778,52.589972
231.972528,52.628333
231.949944,52.652083
231.95075,52.625833
231.887444,52.5975
231.885778,52.548278
231.917444,52.5175
231.895806,52.511667
231.897472,52.473306
231.856611,52.438722
231.799111,52.459167
231.849083,52.4325
231.85075,52.411639
231.717444,52.264139
231.679139,52.263306
231.691611,52.27875
231.643278,52.266222
231.626611,52.282083
231.674194,52.281639
231.589139,52.290833
231.616667,52.31375
231.643306,52.320417
231.647444,52.310861
231.677472,52.349972
231.663306,52.332917
231.661583,52.347944
231.626611,52.334611
231.622444,52.350778
231.657472,52.360028
231.688333,52.400417
231.723306,52.405417
231.735806,52.393306
231.7725,52.474972
231.800806,52.483306
231.759194,52.500028
231.750806,52.5675
231.8175,52.6275
231.882444,52.759139
231.914944,52.764556
232.046278,52.731528
232.11961100000002,52.750778
232.168194,52.736194
232.114972,52.756528
232.053167,52.738194
232.014944,52.756444
232.006444,52.785806
231.998333,52.756222
231.91,52.775389
231.867472,52.768333
231.864083,52.879167
231.876556,52.892083
231.884167,52.875806
231.883361,52.897056
231.971639,52.902944
231.964917,52.917889
231.883278,52.90875
231.864167,52.928306
231.84075,52.858306
231.779111,52.836639
231.797444,52.830806
231.756667,52.798722
231.666556,52.797083
231.607417,52.815833
231.616667,52.835444
231.562444,52.814972
231.500833,52.881639
231.497444,52.921667
231.559944,52.921222
231.587472,52.941639
231.528692,52.923375
231.49575,52.930806
231.491833,53.014917
231.446472,53.070278
231.47325,53.090861
231.547861,53.098361
231.571333,53.08575
231.569528,53.095111
231.533639,53.106639
231.441889,53.086472
231.430528,53.124361
231.484722,53.124833
231.520167,53.146417
231.418528,53.128278
231.316861,53.241944
231.341833,53.180806
231.267861,53.202528
231.146833,53.269
231.106778,53.324056
231.108639,53.348556
231.148444,53.362667
231.106833,53.356528
231.113333,53.403111
231.091528,53.43025
231.121833,53.465333
231.158444,53.474694
231.128139,53.480833
231.074056,53.444361
231.021583,53.492611
231.034389,53.533917
231.011361,53.545
231.128083,53.530667
231.183583,53.568278
231.231611,53.488444
231.268028,53.489556
231.311111,53.447611
231.273611,53.491083
231.34175,53.476694
231.427472,53.417361
231.508583,53.394083
231.496611,53.350139
231.525,53.325694
231.503611,53.355917
231.51425,53.394694
231.473611,53.407528
231.516944,53.431611
231.630167,53.442556
231.636472,53.478417
231.721583,53.447444
231.788139,53.460028
231.863778,53.448222
231.901556,53.427556
231.925417,53.381417
231.871806,53.333306
231.956917,53.373361
231.999,53.339861
231.865278,53.47
NaN,NaN
234.327444,48.999556
234.327833,49.0
234.311639,49.038778
234.256667,49.067861
234.18,49.062889
234.11830600000002,49.089583
234.127028,49.106639
234.086194,49.139944
234.0925,49.154583
234.1125,49.150389
234.11913900000002,49.117944
234.152861,49.119167
234.140806,49.100361
234.154556,49.097444
234.15325,49.113694
234.164944,49.097861
234.18163900000002,49.102917
234.166639,49.122083
234.19577800000002,49.119528
234.26916699999998,49.076222
234.27538900000002,49.095861
234.244528,49.108306
234.281583,49.112917
234.31658299999998,49.142056
234.345778,49.12875
234.321278,49.154972
234.351583,49.15625
234.37625,49.1925
234.361167,49.195833
234.40125,49.206611
234.406583,49.235417
234.39249999999998,49.213722
234.35,49.204583
234.335722,49.169583
234.329972,49.215389
234.27586100000002,49.144528
234.255806,49.172056
234.239167,49.129556
234.2125,49.139583
234.25625,49.184167
234.247,49.221667
234.27538900000002,49.264139
234.216583,49.23875
234.188694,49.245806
234.199528,49.335
234.164556,49.290778
234.16750000000002,49.261222
234.13458300000002,49.258333
234.154972,49.277083
234.088278,49.279583
234.028306,49.227083
233.98577799999998,49.242417
233.966444,49.283528
233.988944,49.28175
233.983361,49.306111
234.05374999999998,49.300806
234.06622199999998,49.385
234.10250000000002,49.419556
234.059889,49.399583
234.029167,49.346222
234.01244400000002,49.355389
234.00241699999998,49.321194
233.973,49.321528
233.938444,49.341194
233.940889,49.370722
233.915056,49.393944
233.93016699999998,49.421167
233.96147200000001,49.430528
233.965139,49.455056
233.943611,49.432361
233.87694399999998,49.429139
233.826806,49.403917
233.845556,49.398944
233.78283299999998,49.400806
233.760389,49.417056
233.773778,49.441833
233.757667,49.452833
233.75447200000002,49.434917
233.738472,49.443167
233.704083,49.51175
233.721722,49.454028
233.68475,49.420556
233.725278,49.445778
233.746583,49.42875
233.7405,49.348056
233.729694,49.378444
233.71288900000002,49.351472
233.647361,49.40125
233.592306,49.411528
233.56669399999998,49.447528
233.59466700000002,49.47425
233.564583,49.474083
233.516111,49.438639
233.51061099999998,49.421167
233.537694,49.405306
233.52522199999999,49.37675
233.453306,49.382222
233.421583,49.417111
233.450278,49.446806
233.425833,49.462333
233.446083,49.513139
233.427389,49.533944
233.43163900000002,49.579889
233.49694399999998,49.60575
233.525361,49.646722
233.54713900000002,49.629056
233.580083,49.640028
233.6275,49.628972
233.766972,49.650222
233.647806,49.643222
233.61975,49.654833
233.628583,49.663389
233.556889,49.652306
233.5005,49.685139
233.563833,49.758417
233.60722199999998,49.755028
233.595389,49.770944
233.543194,49.760917
233.558889,49.792833
233.533583,49.7865
233.50419399999998,49.799639
233.54369400000002,49.750222
233.529806,49.727917
233.509083,49.725556
233.484861,49.754972
233.499306,49.708222
233.409194,49.694083
233.345,49.810917
233.3485,49.898222
233.33147200000002,49.896639
233.32636100000002,49.858972
233.246056,49.872389
233.195167,49.950528
233.15325,49.957444
233.147694,49.970889
233.139389,49.956194
233.181944,49.946556
233.197667,49.9065
233.174444,49.880167
233.08855599999998,49.868194
233.07552800000002,49.906417
233.08433300000002,49.93075
233.05719399999998,49.986722
233.058083,49.859889
233.036833,49.854944
233.017083,49.883222
232.98975000000002,49.880806
232.950917,49.941611
232.979056,49.881667
233.009139,49.865306
233.002111,49.851056
232.904083,49.864889
232.87625,49.853222
232.829667,49.869167
232.774611,49.950667
232.73802799999999,49.965167
232.821639,50.004583
232.874778,49.997528
232.848028,50.001361
232.851583,50.022889
232.9225,50.024139
232.804167,50.0225
232.827528,50.04
232.826667,50.073722
232.847417,50.070833
232.82999999999998,50.060417
232.89575000000002,50.064167
232.844167,50.079167
232.90747199999998,50.103333
232.905,50.14625
232.8775,50.148361
232.899167,50.122472
232.845778,50.105
232.85994399999998,50.099583
232.789944,50.091194
232.69577800000002,50.159167
232.690833,50.193333
232.69252799999998,50.1275
232.724111,50.114139
232.704917,50.137083
232.734083,50.117528
232.712472,50.076667
232.729139,50.055
232.653333,50.019556
232.644972,50.042056
232.60994399999998,50.025417
232.588278,50.042917
232.570806,50.0375
232.515778,50.092472
232.525778,50.118278
232.579139,50.1375
232.503278,50.114583
232.48577799999998,50.121639
232.565,50.187083
232.519944,50.182083
232.464139,50.128333
232.419972,50.12625
232.396611,50.107056
232.35583300000002,50.145
232.39249999999998,50.191694
232.361639,50.167889
232.339111,50.1825
232.368333,50.20875
232.332444,50.1825
232.34075,50.149167
232.312444,50.146639
232.315778,50.130778
232.266694,50.121222
232.206611,50.080389
232.082472,50.114167
232.079083,50.129972
232.162444,50.17
232.186639,50.199583
232.209194,50.1975
232.197472,50.219167
232.27075000000002,50.240833
232.200028,50.247056
232.135861,50.289972
232.179917,50.294556
232.199972,50.317083
232.277472,50.295806
232.21158300000002,50.32375
232.139944,50.311222
232.121667,50.342083
232.05830600000002,50.31875
232.02249999999998,50.325
232.005833,50.351639
232.02919400000002,50.353333
232.025833,50.388306
232.079083,50.429111
232.0575,50.438333
232.060833,50.464167
232.13161100000002,50.456194
232.15825,50.470389
232.191667,50.457944
232.225,50.48125
232.41833300000002,50.489556
232.566667,50.337917
232.5575,50.3775
232.505833,50.435
232.420806,50.515861
232.415028,50.504556
232.389139,50.525833
232.43574999999998,50.524972
232.446639,50.554611
232.486639,50.533694
232.469083,50.568306
232.578306,50.582083
232.58075,50.605806
232.56825,50.594556
232.493278,50.595417
232.44169399999998,50.568722
232.42327799999998,50.600417
232.19325,50.607028
231.988778,50.653139
232.23994399999998,50.586222
232.383306,50.580389
232.440778,50.554167
232.42661099999998,50.533778
232.398306,50.552111
232.38825,50.533722
232.336639,50.532083
232.19336099999998,50.482944
232.15580599999998,50.488333
232.1725,50.5
232.148306,50.507889
232.12080600000002,50.5025
232.104917,50.478722
232.071639,50.487889
232.00827800000002,50.46625
231.965361,50.499083
231.995389,50.538861
231.958306,50.492278
231.936611,50.489444
231.970056,50.462194
231.951667,50.442306
231.914361,50.478306
231.891,50.469167
231.858056,50.502611
231.778361,50.536278
231.786889,50.546917
231.75125,50.570722
231.770806,50.583972
231.678139,50.618861
231.670167,50.638389
231.74,50.676972
231.653194,50.663667
231.64675,50.687222
231.626778,50.672028
231.633028,50.701111
231.607611,50.7265
231.626417,50.738833
231.586056,50.742139
231.595056,50.769333
231.578222,50.766278
231.567667,50.785472
231.589333,50.775361
231.642417,50.786278
231.641444,50.803111
231.74975,50.803778
231.786917,50.833694
231.871444,50.838694
231.895333,50.866778
231.943778,50.876611
231.991722,50.858167
232.09663899999998,50.874556
232.134917,50.845417
232.149972,50.854583
232.246611,50.837889
232.513306,50.76625
232.518361,50.699556
232.550806,50.745833
232.58491700000002,50.74875
232.58836100000002,50.695417
232.614972,50.700417
232.805,50.612083
232.92244399999998,50.605
232.866583,50.592889
232.998306,50.58625
233.031667,50.559528
233.143278,50.55375
233.11913900000002,50.540833
233.13161100000002,50.529583
233.169944,50.550417
233.21830599999998,50.545389
233.423306,50.472083
233.43163900000002,50.48875
233.64491700000002,50.48375
233.691611,50.47875
233.716611,50.457083
233.743222,50.472056
233.874944,50.457889
234.000778,50.421667
234.054944,50.375389
234.069167,50.374972
234.05161099999998,50.392917
234.176667,50.385389
234.28,50.357917
234.413278,50.369583
234.480028,50.338722
234.554944,50.335417
234.559111,50.280833
234.600806,50.254194
234.637472,50.154167
234.64249999999998,50.13
234.60825,50.137917
234.610833,50.127528
234.62836099999998,50.114583
234.67577799999998,50.114972
234.699139,50.075833
234.729139,50.069972
234.73577799999998,50.035833
234.750778,50.044139
234.822472,49.914583
234.883306,49.88875
234.890806,49.862083
235.140389,49.707472
235.095861,49.661222
235.02036099999998,49.682472
235.080389,49.644139
235.184111,49.496194
235.19325,49.507083
235.21038900000002,49.496667
235.209944,49.462111
235.22666700000002,49.467889
235.254167,49.452028
235.277444,49.467917
235.42913900000002,49.380389
235.543278,49.355389
235.635,49.355361
235.680722,49.325389
235.71830599999998,49.332917
235.794111,49.29625
235.78738900000002,49.316222
235.815778,49.313722
235.89202799999998,49.271639
235.814111,49.270417
235.823333,49.257083
235.919111,49.257889
236.053333,49.227056
236.059556,49.211694
236.03033299999998,49.202472
236.082472,49.135444
236.10619400000002,49.129972
236.10500000000002,49.167028
236.13577800000002,49.139556
236.22833300000002,49.12875
236.185361,49.1325
236.196194,49.095833
236.25288899999998,49.041611
236.208639,49.024139
236.241917,48.987417
236.228194,48.981167
236.142,49.021639
236.290694,48.918667
236.294028,48.929556
236.32575,48.885361
236.35155600000002,48.885333
236.363194,48.862833
236.412,48.842417
236.415333,48.823278
236.39024999999998,48.814083
236.39908300000002,48.792861
236.40988900000002,48.808694
236.436056,48.799917
236.429472,48.744056
236.402333,48.767861
236.395722,48.755333
236.360722,48.769528
236.354444,48.747444
236.417417,48.733667
236.465306,48.694944
236.466972,48.660778
236.44363900000002,48.657417
236.48113899999998,48.615778
236.485333,48.569139
236.442778,48.549111
236.45191699999998,48.509917
236.4615,48.547833
236.512361,48.577028
236.537,48.571583
236.520333,48.635778
236.55355600000001,48.654917
236.510278,48.677444
236.518194,48.694556
236.56158299999998,48.699528
236.601972,48.682417
236.577806,48.677417
236.607778,48.662444
236.590278,48.628278
236.611556,48.593667
236.62947200000002,48.597444
236.635306,48.516583
236.694028,48.497028
236.734444,48.452417
236.70191699999998,48.45575
236.705694,48.411194
236.649833,48.402806
236.60863899999998,48.415778
236.628194,48.427833
236.592389,48.417028
236.563139,48.425306
236.5795,48.43325
236.544083,48.457
236.552778,48.432417
236.527,48.429111
236.545278,48.429083
236.512778,48.39825
236.522833,48.387444
236.48072200000001,48.3795
236.456944,48.354083
236.464889,48.336194
236.441167,48.343278
236.45991700000002,48.319528
236.39908300000002,48.314556
236.40988900000002,48.341167
236.345722,48.312833
236.286528,48.337833
236.282806,48.36575
236.31825,48.377
236.36402800000002,48.363667
236.365278,48.388222
236.347417,48.393667
236.28738900000002,48.378694
236.269444,48.362417
236.283011,48.357805
236.269833,48.354472
236.234861,48.370361
236.17652800000002,48.357056
236.135694,48.378694
236.07822199999998,48.377028
235.962444,48.419556
235.74824999999998,48.469528
235.6875,48.5045
235.55161099999998,48.525333
235.54827799999998,48.542028
235.598722,48.559889
235.5875,48.576167
235.504111,48.542833
235.389944,48.564528
235.244917,48.611139
235.14416699999998,48.681139
235.138333,48.668667
235.05,48.699472
234.898278,48.720417
234.864556,48.764111
234.881667,48.792889
234.839972,48.770417
234.822472,48.787917
234.781278,48.789167
234.85583300000002,48.840389
234.86077799999998,48.824556
234.908278,48.878722
234.949972,48.877944
234.994583,48.899167
234.98994399999998,48.919611
234.965417,48.919972
234.96830599999998,48.940417
235.01338900000002,48.938667
235.03080599999998,48.973722
235.09252800000002,48.975306
235.142889,49.005028
235.21288900000002,49.143278
235.173306,49.255361
235.186139,49.120806
235.169889,49.087083
235.11783300000002,49.064139
235.1395,49.056667
235.136222,49.023306
235.085861,48.984528
235.015083,48.981139
234.97325,49.027111
234.95375,49.014139
235.006361,48.97825
234.969083,48.954528
234.97952800000002,48.975806
234.963278,48.982889
234.934944,48.962889
234.91286100000002,48.974167
234.970833,48.993694
234.94661100000002,48.997889
234.88577800000002,48.973722
234.853278,49.011222
234.83658300000002,48.985389
234.813306,48.990417
234.863722,49.049972
234.802528,49.099556
234.786222,49.098333
234.856222,49.054111
234.831222,49.055833
234.84255000000002,49.028596
234.807861,49.005806
234.81625,48.979167
234.78738900000002,48.943722
234.772083,48.945806
234.785833,48.960417
234.754972,48.944556
234.71336100000002,48.955417
234.722417,48.967056
234.67577799999998,48.968694
234.70869399999998,48.975833
234.677861,49.0125
234.800833,49.040389
234.706611,49.024556
234.639083,49.045417
234.6325,48.999528
234.516639,48.917917
234.482472,48.925389
234.419972,48.97875
234.424917,48.949556
234.472083,48.929972
234.453306,48.922083
234.455778,48.934583
234.392806,48.958306
234.36913900000002,49.00125
234.327444,48.999556
